timestamp_end,duration,request_content_length,status_code,response_content_length,hour,day_of_week,time_gap,path_depth,query_length,is_https,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,threat_score,log_request_size,log_response_size,nonstandard_port,reconstruction_error,anomaly,url,domain
-1.4394958630371903,-0.2221443900069461,-0.1252031514440738,3.3791443673602126,-0.040177533392339,-1.3261903078231172,0.0,-0.0972901659768044,0.9845529981567678,-0.3008970378107859,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,1.60285164573872,-0.422812677662764,-0.8951467330759404,-0.0344033947769176,0.08006558616678931,1,https://token.safebrowsing.apple/api/v1/google.json,safebrowsing.apple
-1.4314748719468462,-0.3947304555885167,-0.1252031514440738,3.3791443673602126,-0.040177533392339,-1.3261903078231172,0.0,4.114907139086085,0.0747324519914368,-0.2640295514117056,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,-0.8951467330759404,-0.0344033947769176,0.20099253390388525,1,https://app-measurement.com/sdk-exp,app-measurement.com
-1.4189404792112137,-0.4016121416784363,0.0405139839985821,-0.1168727625713117,-0.040177533392339,-1.3261903078231172,0.0,3.345804323813369,-0.8350880941738941,-0.376936228508889,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,2.0952677940189357,-0.8951467330759404,-0.0344033947769176,0.07703287811830253,1,https://app-measurement.com/a,app-measurement.com
-1.4141413236116211,1.693341007774482,63.79592106581988,-0.2567134477685727,-0.0401738738504451,-1.3261903078231172,0.0,-0.0995806467304181,0.5296427250741023,-0.376936228508889,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,4.541866269120059,-0.6289044536673553,-0.0344033947769176,0.9794937404017418,1,https://slackb.com/traces/v1/list_of_spans/proto,slackb.com
-1.413866861223292,0.2207074813431881,61.8515550258997,0.0,-0.040177533392339,-1.3261903078231172,0.0,-0.0040297386825291,0.5296427250741023,-0.376936228508889,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,4.529170686825285,-0.8951467330759404,-0.0344033947769176,0.8553784908179898,1,https://slackb.com/traces/v1/list_of_spans/proto,slackb.com
-1.3059910483296644,-0.3576970520943069,-0.1252031514440738,-0.0469524199726812,9.785119733348871,-1.3261903078231172,0.0,-0.0993094188904999,1.4394632712394333,-0.3538940495094638,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,-0.2758640171086722,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,2.8602864157114074,-0.0344033947769176,0.19018273628477633,1,https://onetag-geo.s-onetag.com/,s-onetag.com
-1.304811652655801,-0.4138088069735458,-0.1252031514440738,-0.2567134477685727,-0.0400750662193106,-1.3261903078231172,0.0,-0.1001105436805334,0.0747324519914368,0.646136519065589,0.0699211707416536,4.01420091412384,11.51169234999622,0.6325189258785838,0.2692082521323823,0.6325189258785838,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,0.3084359468602345,0.3202935497153308,0.6349527602667833,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,0.0846631565613218,-0.0344033947769176,0.5202770641544415,1,https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=www.cnn.com%2F&d=cnn.com&u=BX3zNTB34XMvBVT_U8&c=0&V=148&me=3&ml=m&x=3OK4AyduPfMcq,chartbeat.net
-1.3047923311702765,-0.421884737556733,-0.1252031514440738,3.309224024761582,-0.040177533392339,-1.3261903078231172,0.0,-0.0882456532941965,-0.3801778210912286,-0.1879903607136025,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,8.461993465706529,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,-0.8951467330759404,-0.0344033947769176,0.7823807291717945,1,https://ping.chartbeat.net/ping?h=cnn.com&p=www.cnn.com%2F&u=BX3zNTB34XMvBVT_U8&d=cnn.com&g=37612&g0=cnn&g1=No%20Author&n=1&f=00001&c=0&x=1910&m=1910&y=27230&o=440&w=766&j=45&R=1&W=0&I=0&E=0&e=0&r=&PA=https%3A%2F%2Fwww.cnn.com%2F&b=2032&t=CtybMdCVyWjSDNsUL9DhBO2IP45uN&V=148&i=Domestic%20Web%20Homepage&tz=240&sn=1&sv=CtyWa3D0iVGNB9mV1hCnc4wIBe5QCA&sr=external&sd=1&im=06672ff0&_,chartbeat.net
-1.304641890308091,-0.4387637872016842,-0.1252031514440738,-0.2567134477685727,-0.0400970234706738,-1.3261903078231172,0.0,-0.0946972706800488,-0.3801778210912286,-0.1764692712138899,0.0699211707416536,-0.0995541548245187,-0.1018627249573796,-0.2410546453205871,-0.2853462820752189,-0.2410546453205871,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,8.461993465706529,-0.2764702342547145,-0.2403164958702705,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,0.0273757151703907,-0.0344033947769176,0.8097484687993947,1,https://api.rlcdn.com/api/identity/envelope?pid=13310,rlcdn.com
-1.304580940373695,-0.3958833153716217,-0.1252031514440738,-0.2567134477685727,-0.0400951936997269,-1.3261903078231172,0.0,-0.094154108283119,0.0747324519914368,0.6622660443651867,0.0699211707416536,4.01420091412384,11.51169234999622,0.6325189258785838,0.2692082521323823,0.6325189258785838,-0.2236110886411279,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2293574020644938,-0.2366305764180619,-0.305937992989391,-0.305937992989391,-0.2366305764180619,-0.274586668986472,-0.2643031223301058,-0.305937992989391,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2643031223301058,-0.4435636304678299,-0.3055771957054333,-0.3055771957054333,-0.274586668986472,-0.2643031223301058,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.231656576658264,-0.2353442345875055,0.3084359468602345,0.3202935497153308,0.6349527602667833,-0.5215083543524379,-0.4893599847966632,-0.4846937563731228,-0.2943529329680153,-0.2366305764180619,-0.2366305764180619,-0.2366305764180619,-0.490543539602411,-0.485810872050931,-0.3055771957054333,-0.274586668986472,-0.6238880576743092,-0.422812677662764,0.0327021749998268,-0.0344033947769176,0.5186338897168533,1,https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=www.cnn.com%2F&d=cnn.com&u=BX3zNTB34XMvBVT_U8&c=0&V=148&me=3&ml=m&x=VDmreVoEvuarC,chartbeat.net
